"","latitude","longitude","local_site_name","2020-03-01","2020-03-02","2020-03-03","2020-03-04","2020-03-05","2020-03-06","2020-03-07","2020-03-08","2020-03-09","2020-03-10","2020-03-11","2020-03-12","2020-03-13","2020-03-14","2020-03-15","2020-03-16","2020-03-17","2020-03-18","2020-03-19","2020-03-20","2020-03-21","2020-03-22","2020-03-23","2020-03-24","2020-03-25","2020-03-26","2020-03-27","2020-03-28","2020-03-29","2020-03-30","2020-03-31","2020-04-01","2020-04-02","2020-04-03","2020-04-04","2020-04-05","2020-04-06","2020-04-07","2020-04-08","2020-04-09","2020-04-10","2020-04-11","2020-04-12","2020-04-13","2020-04-14","2020-04-15","2020-04-16","2020-04-17","2020-04-18","2020-04-19","2020-04-20","2020-04-21","2020-04-22","2020-04-23","2020-04-24","2020-04-25","2020-04-26","2020-04-27","2020-04-28","2020-04-29","2020-04-30","2020-05-01","2020-05-02","2020-05-03","2020-05-04","2020-05-05","2020-05-06","2020-05-07","2020-05-08","2020-05-09","2020-05-10","2020-05-11","2020-05-12","2020-05-13","2020-05-14","2020-05-15","2020-05-16","2020-05-17","2020-05-18","2020-05-19","2020-05-20","2020-05-21","2020-05-22","2020-05-23","2020-05-24","2020-05-25","2020-05-26","2020-05-27","2020-05-28","2020-05-29","2020-05-30","2020-05-31","2021-03-01","2021-03-02","2021-03-03","2021-03-04","2021-03-05","2021-03-06","2021-03-07","2021-03-08","2021-03-09","2021-03-10","2021-03-11","2021-03-12","2021-03-13","2021-03-14","2021-03-15","2021-03-16","2021-03-17","2021-03-18","2021-03-19","2021-03-20","2021-03-21","2021-03-22","2021-03-23","2021-03-24","2021-03-25","2021-03-26","2021-03-27","2021-03-28","2021-03-29","2021-03-30","2021-03-31","2021-04-01","2021-04-02","2021-04-03","2021-04-04","2021-04-05","2021-04-06","2021-04-07","2021-04-08","2021-04-09","2021-04-10","2021-04-11","2021-04-12","2021-04-13","2021-04-14","2021-04-15","2021-04-16","2021-04-17","2021-04-18","2021-04-19","2021-04-20","2021-04-21","2021-04-22","2021-04-23","2021-04-24","2021-04-25","2021-04-26","2021-04-27","2021-04-28","2021-04-29","2021-04-30","2021-05-01","2021-05-02","2021-05-03","2021-05-04","2021-05-05","2021-05-06","2021-05-07","2021-05-08","2021-05-09","2021-05-10","2021-05-11","2021-05-12","2021-05-13","2021-05-14","2021-05-15","2021-05-16","2021-05-17","2021-05-18","2021-05-19","2021-05-20","2021-05-21","2021-05-22","2021-05-23","2021-05-24","2021-05-25","2021-05-26","2021-05-27","2021-05-28","2021-05-29","2021-05-30","2021-05-31"
"141",39.743724,-105.177989,"NATIONAL RENEWABLE ENERGY LABS - NREL",0.032,0.046,0.041,0.046,0.037,0.047,0.05,0.047,0.044,0.045,0.045,0.032,0.019,0.022,0.032,0.037,0.028,0.046,0.028,0.036,0.051,0.05,0.05,0.05,0.052,0.036,0.046,0.047,0.047,0.045,0.049,0.051,0.025,0.041,0.043,0.048,0.052,0.056,0.048,0.048,0.052,0.055,0.041,0.042,0.047,0.044,0.049,0.051,0.048,0.052,0.052,0.054,0.051,0.047,0.042,0.049,0.047,0.056,0.058,0.065,0.053,0.063,0.041,0.062,0.062,0.065,0.066,0.067,0.056,0.053,0.051,0.026,0.056,0.06,0.053,0.053,0.062,0.061,0.071,0.059,0.06,0.063,0.062,0.065,0.045,0.044,0.057,0.053,0.057,0.063,0.059,0.047,"minus1","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","plus1","minus2","minus2","minus2","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","plus1","plus1","minus2","plus1","minus2","plus1","plus1","plus1","plus1","plus1","plus1","minus2","minus2","minus1","plus1","plus1","minus2","minus2","plus1","plus1","plus2","plus1","plus1","plus1","plus1","plus1","minus2","minus2","plus1","minus2","plus1","plus1","plus1","minus2"
"142",37.10258,-107.870219,"UTE 3",0.046,0.046,0.043,NA,NA,0.046,NA,NA,0.045,0.036,0.028,0.037,0.041,0.043,0.049,0.053,0.049,0.048,0.046,NA,0.047,0.046,0.048,0.054,0.049,0.052,0.053,0.046,0.047,0.046,0.048,0.046,0.049,0.05,0.05,0.049,0.051,0.049,0.055,0.056,0.053,0.053,0.052,0.052,0.052,0.046,0.046,0.051,0.054,0.049,NA,0.055,0.054,0.047,0.054,0.051,0.051,0.053,0.049,0.06,0.051,0.059,0.055,0.056,0.054,0.055,0.06,0.06,0.063,0.058,0.065,0.053,0.054,0.049,0.057,0.056,0.045,0.055,0.063,0.052,0.061,0.057,0.064,0.06,0.057,0.055,0.051,0.04,0.04,0.045,0.048,0.05,"minus2","minus2","minus2",NA,NA,"minus2",NA,NA,"minus2","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2",NA,"minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2",NA,"plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","plus1","plus1","plus1","minus2","plus1","plus1","plus1","plus1","plus1","plus1","minus2","minus2","minus2","plus1","plus1","minus2","plus1","plus1","minus2","plus1","plus1","plus1","plus1","plus1","plus1","minus2","minus1","minus1","minus2","minus2","minus2"
"143",40.27813,-105.54564,"Rocky Mountain NP - Long's Peak",0.042,0.053,0.047,0.049,0.047,0.051,0.053,0.049,0.049,0.049,0.049,0.039,0.037,0.043,0.05,0.055,0.056,0.05,0.031,0.052,0.052,0.053,0.053,0.054,0.053,0.057,0.053,0.052,0.052,0.048,0.051,0.051,0.029,0.045,0.05,0.05,0.054,0.057,0.052,0.052,0.055,0.053,0.045,0.048,0.051,0.048,0.049,0.059,0.053,0.057,0.058,0.058,0.054,0.052,0.05,0.053,0.049,0.051,0.053,0.06,0.049,0.055,0.051,0.055,0.058,0.057,0.055,0.061,0.051,0.05,0.046,0.045,0.053,0.05,0.048,0.044,0.059,0.047,0.06,0.066,0.061,0.056,0.063,0.059,0.042,0.046,0.043,0.037,0.043,0.052,0.046,0.044,"minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus2","plus1","plus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","plus1","minus2","minus2","plus1","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","plus1","plus1","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","plus1","minus2","plus1","plus1","plus1","plus1","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","plus1","plus1","plus1","plus1","plus1","plus1","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2"
"144",40.592543,-105.141122,"FORT COLLINS - WEST",0.039,0.037,0.046,0.049,0.042,0.047,0.053,0.047,0.046,0.047,0.045,0.037,0.028,0.022,0.03,0.028,0.017,0.047,0.034,0.041,0.051,0.05,0.051,0.051,0.053,0.04,0.047,0.051,0.049,0.047,0.047,0.049,0.032,0.041,0.046,0.052,0.053,0.056,0.046,0.053,0.055,0.053,0.043,0.045,0.05,0.045,0.053,0.075,0.057,0.056,0.058,0.061,0.054,0.051,0.043,0.053,0.05,0.051,0.055,0.063,0.047,0.058,0.036,0.052,0.055,0.06,0.057,0.06,0.05,0.045,0.049,0.03,0.028,0.046,0.045,0.045,0.058,0.052,0.07,0.067,0.059,0.061,0.065,0.058,0.037,0.041,0.05,0.039,0.047,0.07,0.056,0.05,"minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","plus1","minus2","minus2","plus1","minus2","minus2","minus2","minus2","minus2","minus2","plus2","plus1","plus1","plus1","plus1","minus2","minus2","minus2","minus2","minus2","minus2","plus1","plus1","minus2","plus1","minus1","minus2","plus1","plus1","plus1","plus1","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","plus1","minus2","plus1","plus1","plus1","plus1","plus1","plus1","minus1","minus2","minus2","minus1","minus2","plus1","plus1","minus2"
"145",40.57747,-105.07892,"Fort Collins - CSU - S. Mason",0.035,0.029,0.038,0.038,0.035,0.034,0.045,0.041,0.039,0.042,0.04,0.032,0.026,0.019,0.024,0.024,0.017,0.042,0.03,0.036,0.043,0.047,0.046,0.047,0.048,0.036,0.045,0.047,0.044,0.043,0.043,0.043,0.03,0.036,0.039,0.045,0.047,0.052,0.041,0.047,0.049,0.048,0.039,0.041,0.045,0.041,0.047,0.059,0.049,0.049,0.049,0.055,0.049,0.047,0.038,0.047,0.045,0.045,0.051,0.052,0.043,0.049,0.034,0.048,0.052,0.054,0.05,0.055,0.044,0.04,0.044,0.026,0.027,0.04,0.041,0.043,0.053,0.047,0.059,0.06,0.05,NA,0.058,0.053,0.033,0.038,0.044,0.032,0.043,0.062,0.048,0.047,"minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","plus1","minus2","minus2","minus2","plus1","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","plus1","minus2","minus1","minus2","minus1","minus1","minus1","minus2","minus2","minus2","minus2","plus1","plus1","minus2",NA,"plus1","minus2","minus1","minus1","minus2","minus1","minus2","plus1","minus2","minus2"
"146",39.130575,-108.313835,"Palisade-Water Treatment",0.045,0.042,0.043,0.044,0.046,0.045,0.048,0.043,0.042,0.041,0.031,0.036,0.043,0.041,0.045,0.049,0.047,0.044,0.044,0.045,0.045,0.048,0.036,0.048,0.049,0.053,0.048,0.047,0.041,0.04,0.045,0.046,0.043,0.045,0.044,0.046,0.049,0.052,0.05,0.045,0.05,0.05,0.054,0.049,0.049,0.045,0.044,0.049,0.047,0.052,NA,0.051,0.052,0.044,0.047,0.049,0.045,0.048,0.051,0.051,0.047,0.052,0.047,0.052,0.057,0.056,0.053,0.056,0.06,0.059,0.054,0.051,0.05,0.049,0.051,0.047,0.044,0.045,0.061,0.051,0.053,0.05,0.057,0.059,0.045,0.044,0.047,0.041,0.039,0.038,0.04,0.048,"minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2",NA,"minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","plus1","minus2","plus1","plus1","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","minus2","minus2","plus1","plus1","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus2"
"147",37.350054,-108.592334,"Cortez - Health Dept",0.044,0.043,0.04,0.042,0.042,0.045,0.047,0.043,0.041,0.037,0.027,0.035,0.038,0.041,0.047,0.05,0.048,0.046,0.043,0.048,0.049,0.046,0.045,0.049,0.05,0.051,0.052,0.044,0.045,0.043,0.048,0.044,0.048,0.048,0.047,0.047,0.048,0.046,0.05,0.044,0.05,0.052,0.05,0.051,0.049,0.045,0.044,0.048,0.053,0.048,0.049,0.049,0.051,0.045,0.051,0.05,0.05,0.05,0.046,0.054,0.049,0.054,0.051,0.051,0.051,0.053,0.056,0.056,0.061,0.057,0.061,0.054,0.051,0.047,0.053,0.05,0.043,0.051,0.06,0.048,0.054,0.053,0.058,0.058,0.054,0.052,NA,0.038,0.032,0.04,0.047,0.047,"minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","plus1","plus1","plus1","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","minus2","minus2","plus1","plus1","minus2","minus2",NA,"minus1","minus1","minus1","minus2","minus2"
"148",37.1984,-108.49046,"Mesa Verde NP - Resource Management Area",0.047,0.046,0.044,0.045,0.047,0.047,0.05,0.045,0.045,0.041,0.031,0.038,0.041,0.043,0.048,0.053,0.049,0.047,0.047,0.05,0.049,0.046,NA,NA,0.052,0.052,0.053,0.046,0.046,0.044,0.047,0.046,0.049,0.049,0.048,0.048,0.049,0.047,0.052,0.052,0.052,0.053,0.051,0.052,0.051,0.047,0.047,0.049,0.054,0.049,0.051,0.055,0.053,0.048,0.053,0.052,0.053,0.051,0.049,0.057,0.05,0.057,0.052,0.053,0.055,0.054,0.059,0.058,0.065,0.06,0.064,0.056,0.053,0.051,0.055,0.052,0.045,0.053,0.061,0.053,0.056,0.058,0.062,0.058,0.056,0.053,0.05,0.04,0.039,0.044,0.049,0.05,"minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2",NA,NA,"minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","plus1","minus2","minus2","plus1","minus2","plus1","plus1","plus1","plus1","plus1","plus1","minus2","minus2","plus1","minus2","minus2","minus2","plus1","minus2","plus1","plus1","plus1","plus1","plus1","minus2","minus2","minus1","minus1","minus2","minus2","minus2"
"149",40.386368,-104.73744,"Greeley - Weld County Tower",0.039,0.038,0.041,0.044,0.044,0.043,0.053,0.049,0.046,0.044,0.045,0.038,0.032,0.024,0.029,0.025,0.02,0.038,0.033,0.042,0.051,0.054,0.053,0.054,0.052,0.037,0.043,0.051,0.05,0.046,0.05,0.051,0.035,0.043,0.045,0.051,0.056,0.056,0.048,NA,0.055,0.054,0.041,0.044,0.052,0.046,0.049,0.059,0.045,0.053,0.055,0.058,0.053,0.051,0.043,0.054,0.046,0.053,0.053,0.062,0.044,0.055,0.04,0.051,0.054,0.06,0.053,0.06,0.046,0.042,0.046,0.026,0.038,0.048,0.049,0.049,0.054,0.048,0.06,0.062,0.056,0.058,0.064,0.058,0.039,0.044,0.047,0.039,0.048,0.058,0.053,0.053,"minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","plus1","plus1","minus2",NA,"plus1","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","minus2","plus1","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","plus1","minus1","minus2","minus2","plus1","minus2","plus1","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus2","plus1","plus1","plus1","plus1","plus1","plus1","minus1","minus2","minus2","minus1","minus2","plus1","minus2","minus2"
"150",41.821342,-73.297257,"Mohawk Mt-Cornwall",0.043,0.045,0.044,0.042,0.041,0.042,0.044,0.046,0.054,0.043,0.041,0.041,0.041,0.04,0.047,0.043,0.037,0.047,0.041,0.037,0.042,0.044,0.039,0.041,0.04,0.048,0.045,0.04,0.045,0.039,0.042,0.046,0.041,0.039,0.041,0.039,0.045,0.052,0.044,0.044,0.037,0.046,0.051,0.048,0.046,0.046,0.043,0.048,0.046,0.054,0.044,0.043,0.044,0.044,0.044,0.05,0.045,0.041,0.046,0.045,0.047,0.055,0.046,0.054,0.039,0.043,0.041,0.048,0.043,0.033,0.05,0.045,0.044,0.043,0.057,0.057,0.042,0.049,0.041,0.047,0.049,0.056,0.051,0.047,0.047,0.027,0.045,0.043,0.021,0.031,0.042,0.034,"minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus1","minus2","minus2","minus1","minus2","minus2","minus1","minus2","minus1","minus2","minus2","minus1","minus2","minus1","minus2","minus2","minus2","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","plus1","plus1","minus2","minus2","minus2","minus2","minus2","plus1","minus2","minus2","minus2","minus1","minus2","minus2","minus1","minus1","minus2","minus1"
"151",41.3014,-72.902871,"Criscuolo Park-New Haven",0.041,0.041,0.039,0.037,0.034,0.041,0.042,NA,0.036,0.03,0.034,0.038,0.037,0.04,0.044,0.043,0.034,0.041,0.03,0.034,0.038,0.044,0.039,0.041,0.038,0.038,0.046,0.042,0.046,0.037,0.042,0.043,0.04,0.037,0.041,0.04,0.041,0.049,0.037,0.042,0.036,0.043,0.05,0.045,0.041,0.045,0.042,0.045,0.038,0.048,0.041,0.039,0.041,0.031,0.034,0.048,0.044,0.036,0.045,0.046,0.043,0.046,0.04,0.055,0.042,0.045,0.035,0.043,0.04,0.032,0.046,0.039,0.044,0.042,0.05,0.053,0.043,0.048,0.048,0.041,0.043,0.034,0.037,0.038,0.038,0.027,0.035,0.035,0.02,0.021,0.045,0.034,"minus2","minus2","minus1","minus1","minus1","minus2","minus2",NA,"minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus2","minus1","minus1","minus1","minus2","minus1","minus2","minus1","minus1","minus2","minus2","minus2","minus1","minus2","minus2","minus1","minus1","minus2","minus1","minus2","minus2","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus1","minus2","minus1","minus1","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus1","plus1","minus2","minus2","minus1","minus2","minus1","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1"
"152",39.773889,-75.496389,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",0.047,0.049,0.039,0.045,0.04,0.034,0.042,0.04,0.044,0.038,0.032,0.033,0.046,0.044,0.04,0.044,0.035,0.04,0.019,0.041,0.041,0.04,0.034,0.038,0.035,0.042,0.045,0.038,0.029,0.03,0.037,0.044,0.047,0.038,0.032,0.042,0.047,0.045,0.049,0.048,0.041,0.046,0.047,0.043,0.046,0.047,0.045,0.046,0.043,0.051,0.042,0.046,0.047,0.038,0.03,0.049,0.035,0.04,0.043,0.045,0.045,NA,0.046,0.05,0.048,0.046,0.041,0.049,0.034,0.035,0.049,0.038,0.043,0.053,0.047,0.057,0.045,0.04,0.041,0.042,0.039,0.039,0.026,0.033,0.035,0.039,0.029,0.03,0.018,0.028,0.05,0.038,"minus2","minus2","minus1","minus2","minus1","minus1","minus2","minus1","minus2","minus1","minus1","minus1","minus2","minus2","minus1","minus2","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus1","minus1","minus2","minus2","minus2",NA,"minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus1","minus2","minus2","minus2","plus1","minus2","minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1"
"153",38.921847,-77.013178,"MCMILLAN  NCore-PAMS",0.043,0.047,0.041,0.042,0.037,0.036,0.042,0.041,0.044,0.039,0.028,0.037,0.046,0.044,0.038,0.045,0.036,0.039,0.034,0.039,0.038,0.043,0.031,0.037,0.034,0.04,0.047,0.041,0.029,0.047,0.037,0.038,0.048,0.048,0.034,0.045,0.051,0.044,0.051,0.05,0.044,0.049,0.048,0.045,0.046,0.048,0.049,0.047,0.048,0.048,0.045,0.048,0.049,0.035,0.035,0.045,0.032,0.04,0.034,0.051,0.044,0.039,0.049,0.044,0.046,0.037,0.037,0.052,0.047,0.039,0.047,0.037,0.046,0.055,0.046,0.052,0.052,0.04,0.041,0.045,0.039,0.04,0.033,0.045,0.03,0.042,0.036,0.032,0.022,0.039,0.052,0.043,"minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus1","minus1","minus1","minus2","minus2","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus2","minus1","minus1","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus1","minus1","minus1","minus2","minus2","minus1","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus1","minus2","minus1","minus2","plus1","minus2","minus2","minus2","minus1","minus2","minus2","minus1","minus1","minus1","minus2","minus1","minus2","minus1","minus1","minus1","minus1","minus2","minus2"
"154",30.201111,-82.441111,"OLUSTEE",0.051,0.051,0.044,0.032,0.03,0.046,0.042,0.046,0.043,NA,0.048,0.04,0.039,0.045,0.041,0.043,0.035,0.042,0.039,0.042,0.033,0.034,0.037,0.031,0.033,0.046,0.036,0.04,0.036,0.037,0.032,0.043,0.047,0.049,0.056,0.039,0.046,0.05,0.025,0.038,0.045,0.05,0.035,0.031,0.026,0.031,0.046,0.047,0.027,0.03,0.043,0.052,0.049,0.051,0.044,0.043,0.048,NA,0.052,0.053,0.047,0.054,0.055,0.059,0.053,0.041,0.048,0.05,0.055,0.047,0.046,0.051,0.052,0.05,0.046,0.043,0.031,0.031,0.05,0.044,0.049,0.047,0.041,0.041,0.03,0.024,0.023,0.028,0.021,0.03,0.033,0.04,"minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus2",NA,"minus2","minus1","minus1","minus2","minus2","minus2","minus1","minus2","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus2","plus1","minus1","minus2","minus2","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2",NA,"minus2","minus2","minus2","minus2","plus1","plus1","minus2","minus2","minus2","minus2","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1"
"155",30.130433,-85.731517,"ST.ANDREWS STATE PARK, PANAMA CITY BEACH",0.051,0.046,0.039,0.028,0.034,0.042,0.043,0.045,0.041,0.036,0.034,0.032,0.032,0.032,NA,0.037,0.036,0.034,0.037,0.032,0.027,0.024,0.03,0.03,0.036,0.04,0.025,0.033,0.031,0.04,0.039,0.05,0.053,0.058,0.052,0.044,0.046,0.04,0.024,0.037,0.048,0.052,0.032,0.044,0.04,0.049,0.059,0.045,0.032,0.037,0.044,0.047,0.051,0.049,0.043,0.046,0.046,0.05,0.055,0.052,0.051,0.054,0.062,0.05,0.043,0.036,0.051,0.05,0.051,0.049,0.043,0.051,0.053,0.046,0.043,0.039,0.03,0.043,0.05,NA,0.043,0.038,0.025,0.027,0.034,0.034,0.022,0.026,0.041,0.037,0.046,0.047,"minus2","minus2","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1",NA,"minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","plus1","minus2","minus2","minus2","minus1","minus1","minus1","minus2","minus2","minus1","minus2","minus1","minus2","plus1","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","minus2","minus2","plus1","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus2",NA,"minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus2","minus2"
"156",28.310841,-80.61533,"Cocoa Beach",0.049,0.047,0.048,0.039,NA,0.047,0.047,0.046,0.043,0.042,0.041,0.045,0.039,0.036,0.032,0.041,0.041,0.039,0.038,0.037,0.036,0.034,0.042,0.044,0.041,0.041,0.045,0.05,0.039,0.039,0.035,0.048,0.05,0.056,0.064,0.055,0.041,0.04,0.052,0.034,0.051,0.054,0.041,NA,0.033,0.034,0.051,0.044,0.035,0.044,0.038,0.046,0.054,0.057,0.044,0.045,0.041,0.048,0.049,0.049,0.045,0.055,0.058,0.052,0.059,0.062,0.04,0.055,0.055,0.048,0.052,0.051,0.054,0.05,0.046,0.038,0.032,0.03,0.044,0.053,0.054,0.043,0.038,0.029,0.029,0.037,0.035,0.039,0.033,0.026,0.03,0.034,"minus2","minus2","minus2","minus1",NA,"minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus2","minus2","plus1","plus1","plus1","minus2","minus1","minus2","minus1","minus2","minus2","minus2",NA,"minus1","minus1","minus2","minus2","minus1","minus2","minus1","minus2","minus2","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","plus1","minus2","plus1","plus1","minus1","plus1","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1"
